CustomerId,Apellido,CreditScore,Pais,Género,Edad,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Fecha,año,mes,dia,díanombre,days_difference
15606849.0,Blackall,698,Francia,Mujer,27.0,1,94920.71,1.0,1,1,40339.9,0,0,1,DIAMOND,701,2025-03-11,2025,3,11,Martes,435
15670738.0,Mazzanti,733,Alemania,Hombre,45.0,2,113939.36,2.0,1,0,3218.71,0,0,1,PLATINUM,995,2025-03-11,2025,3,11,Martes,435
15662641.0,Amadi,850,Francia,Hombre,19.0,8,0.0,1.0,1,1,68569.89,0,0,3,GOLD,615,2025-03-11,2025,3,11,Martes,435
15727539.0,Schoenheimer,618,Francia,Mujer,31.0,4,0.0,2.0,1,0,29176.04,0,0,1,DIAMOND,690,2025-03-11,2025,3,11,Martes,435
15651020.0,Fiorentino,473,Francia,Mujer,25.0,6,110666.42,2.0,0,0,46758.42,0,0,3,SILVER,442,2025-03-11,2025,3,11,Martes,435
15673877.0,Murray,490,Francia,Hombre,39.0,1,0.0,,1,0,171060.01,1,1,3,PLATINUM,506,2025-03-12,2025,3,12,Miércoles,436
15760865.0,Fan,754,Alemania,Mujer,48.0,7,141819.02,1.0,1,0,93550.53,1,,5,DIAMOND,671,2025-03-12,2025,3,12,Miércoles,436
15705009.0,Cartwright,649,Francia,Mujer,56.0,8,156974.26,1.0,1,0,89405.26,1,1,4,SILVER,927,2025-03-12,2025,3,12,Miércoles,436
15657540.0,Cremonesi,578,Francia,Hombre,50.0,5,151215.34,2.0,1,0,169804.4,0,0,4,PLATINUM,623,2025-03-12,2025,3,12,Miércoles,436
15707441.0,White,690,España,Hombre,26.0,8,116318.23,1.0,1,1,83253.05,0,0,2,PLATINUM,713,2025-03-12,2025,3,12,Miércoles,436
15694765.0,Sabbatini,610,Alemania,Hombre,49.0,invalid_value,113882.33,1.0,1,0,195813.81,1,1,1,GOLD,441,2025-03-12,2025,3,12,Miércoles,436
15649086.0,Patterson,596,Francia,Hombre,42.0,7,0.0,2.0,1,1,121568.37,0,0,5,GOLD,567,2025-03-12,2025,3,12,Miércoles,436
15650488.0,Bromley,492,Francia,Mujer,48.0,6,127253.98,1.0,1,1,92144.09,1,1,3,SILVER,681,2025-03-12,2025,3,12,Miércoles,436
15760924.0,Doherty,575,España,Hombre,41.0,2,100062.39,1.0,0,0,126307.25,0,0,1,GOLD,599,2025-03-12,2025,3,12,Miércoles,436
15700263.0,Ifeatu,569,Francia,Hombre,66.0,2,0.0,1.0,1,0,130784.2,1,1,1,DIAMOND,,2025-03-12,2025,3,12,Miércoles,436
15806922.0,Bergamaschi,674,España,Mujer,41.0,4,126605.14,invalid_value,1,1,166694.93,0,0,2,GOLD,595,2025-03-12,2025,3,12,Miércoles,436
15637522.0,Shubina,507,Francia,Mujer,31.0,0,106942.08,1.0,0,1,44001.11,0,0,2,PLATINUM,817,2025-03-12,2025,3,12,Miércoles,436
15636548.0,Lung,457,España,Hombre,44.0,7,0.0,2.0,0,0,185992.36,0,0,4,PLATINUM,717,2025-03-12,2025,3,12,Miércoles,436
15566891.0,Kinder,584,Alemania,Mujer,41.0,3,88594.93,1.0,1,0,178997.89,0,0,3,SILVER,822,2025-03-12,2025,3,12,Miércoles,436
15627185.0,Terry,744,Alemania,Hombre,29.0,6,123737.04,2.0,1,0,141558.04,0,0,3,DIAMOND,916,2025-03-12,2025,3,12,Miércoles,436
15754012.0,Shepherdson,687,Francia,Mujer,35.0,1,110752.15,2.0,1,1,47921.22,0,0,5,GOLD,529,2025-03-12,2025,3,12,Miércoles,436
15627514.0,Short,688,España,Mujer,46.0,3,0.0,2.0,0,1,104902.68,0,0,2,PLATINUM,752,2025-03-12,2025,3,12,Miércoles,436
15661433.0,Zetticci,519,Francia,Hombre,34.0,5,0.0,1.0,1,0,68479.6,0,0,2,PLATINUM,668,2025-03-12,2025,3,12,Miércoles,436
15610653.0,Belov,733,España,Mujer,38.0,5,0.0,2.0,1,1,1271.51,0,0,2,PLATINUM,770,2025-03-12,2025,3,12,Miércoles,436
15667002.0,Knight,666,España,Hombre,43.0,5,0.0,2.0,1,0,29346.1,0,0,2,SILVER,464,2025-03-12,2025,3,12,Miércoles,436
15709199.0,Burson,511,España,Mujer,40.0,1,0.0,1.0,1,1,184118.73,0,0,3,PLATINUM,534,2025-03-12,2025,3,12,Miércoles,436
15710087.0,Nicholls,705,Alemania,Mujer,54.0,3,125889.3,3.0,1,0,invalid_value,1,1,2,PLATINUM,674,2025-03-12,2025,3,12,Miércoles,436
15679884.0,Hs?eh,544,Francia,Hombre,48.0,10,78314.63,3.0,1,1,103713.93,1,1,5,PLATINUM,403,2025-03-12,2025,3,12,Miércoles,436
15784180.0,Ku,564,Francia,Mujer,36.0,7,206329.65,1.0,1,1,46632.87,1,1,2,PLATINUM,929,2025-03-12,2025,3,12,Miércoles,436
15808849.0,T'ien,702,Francia,Hombre,40.0,7,145536.9,1.0,0,1,135334.24,0,0,3,DIAMOND,715,2025-03-12,2025,3,12,Miércoles,436
15751549.0,H?,658,Alemania,Hombre,31.0,2,77082.65,2.0,0,0,13482.28,0,0,4,PLATINUM,620,2025-03-12,2025,3,12,Miércoles,436
15588235.0,Vasilieva,654,Francia,Mujer,24.0,8,145081.73,1.0,1,1,130075.07,0,0,3,PLATINUM,814,2025-03-12,2025,3,12,Miércoles,436
15640418.0,Omeokachie,649,Alemania,Mujer,41.0,4,115897.73,1.0,1,0,143544.48,0,0,3,GOLD,536,2025-03-12,2025,3,12,Miércoles,436
15721116.0,Napolitano,597,España,Hombre,24.0,0,108058.07,2.0,1,1,187826.11,0,0,3,PLATINUM,676,2025-03-12,2025,3,12,Miércoles,436
15599084.0,Hopwood,782,Francia,Hombre,33.0,7,191523.09,1.0,1,1,167058.75,0,0,4,DIAMOND,763,2025-03-12,2025,3,12,Miércoles,436
15773394.0,Bergamaschi,644,Francia,Hombre,38.0,3,0.0,2.0,1,1,79928.41,0,0,4,SILVER,554,2025-03-12,2025,3,12,Miércoles,436
15625713.0,Lindeman,679,España,Mujer,39.0,7,91187.9,1.0,0,1,6075.36,0,0,4,PLATINUM,631,2025-03-13,2025,3,13,Jueves,437
15766417.0,McKinley,678,Francia,Mujer,60.0,2,0.0,2.0,1,1,43821.56,0,0,4,SILVER,394,2025-03-13,2025,3,13,Jueves,437
15622578.0,Sergeyev,806,Francia,Hombre,34.0,5,113958.55,1.0,0,1,32125.98,0,0,3,DIAMOND,873,2025-03-13,2025,3,13,Jueves,437
15799924.0,Sanchez,668,España,Hombre,43.0,1,147167.25,1.0,0,0,141679.73,0,0,1,DIAMOND,431,2025-03-13,2025,3,13,Jueves,437
15618363.0,Muomelu,659,Alemania,Hombre,29.0,9,82916.48,1.0,1,1,84133.48,0,0,5,SILVER,652,2025-03-13,2025,3,13,Jueves,437
15637138.0,Murray,660,Francia,Hombre,34.0,1,0.0,2.0,1,0,9692.58,,0,3,DIAMOND,853,2025-03-13,2025,3,13,Jueves,437
15781665.0,Ibekwe,601,Francia,Mujer,37.0,5,0.0,1.0,0,,20708.6,0,0,2,GOLD,987,2025-03-13,2025,3,13,Jueves,437
15804853.0,McVey,781,Francia,Mujer,48.0,0,57098.96,1.0,1,0,85644.06,1,1,1,DIAMOND,646,2025-03-13,2025,3,13,Jueves,437
15651627.0,White,628,Alemania,Hombre,39.0,1,115341.19,1.0,1,1,107674.3,1,1,4,SILVER,887,2025-03-13,2025,3,13,Jueves,437
15680685.0,Patterson,751,Francia,Hombre,30.0,3,165257.2,1.0,0,0,134822.05,0,0,5,GOLD,485,2025-03-13,2025,3,13,Jueves,437
15808930.0,Mai,531,Francia,Mujer,37.0,1,0.0,1.0,1,0,4606.97,0,0,1,GOLD,427,2025-03-13,2025,3,13,Jueves,437
15570970.0,Han,647,Francia,Mujer,42.0,9,0.0,2.0,1,1,51362.82,0,0,1,DIAMOND,358,2025-03-13,2025,3,13,Jueves,437
15679961.0,Davidson,708,España,Hombre,46.0,7,68799.72,1.0,1,1,39704.14,0,0,5,PLATINUM,287,2025-03-13,2025,3,13,Jueves,437
15705458.0,Parkin,550,España,Hombre,39.0,2,116120.19,2.0,1,1,195638.13,0,0,1,GOLD,805,2025-03-13,2025,3,13,Jueves,437
,McKissick,670,Francia,Hombre,33.0,1,0.0,2.0,1,1,86413.11,0,0,3,DIAMOND,898,2025-03-13,2025,3,13,Jueves,437
15679928.0,Horsfall,592,Francia,Mujer,31.0,invalid_value,84102.11,2.0,0,1,116385.24,0,0,1,PLATINUM,677,2025-03-13,2025,3,13,Jueves,437
15711181.0,Clapp,589,Francia,Mujer,50.0,4,0.0,2.0,0,1,182076.97,0,0,4,PLATINUM,441,2025-03-13,2025,3,13,Jueves,437
15698324.0,Azikiwe,725,Francia,Mujer,33.0,4,invalid_value,1.0,1,1,67879.8,0,0,3,DIAMOND,446,2025-03-13,2025,3,13,Jueves,437
15807433.0,Zubarev,570,Francia,Mujer,43.0,9,0.0,2.0,0,1,11417.26,0,0,5,SILVER,236,2025-03-13,2025,3,13,Jueves,437
15636590.0,Pisano,575,Francia,Hombre,46.0,1,0.0,invalid_value,1,1,65998.26,0,0,3,PLATINUM,725,2025-03-13,2025,3,13,Jueves,437
15628950.0,Coates,501,Alemania,Hombre,25.0,6,104013.79,1.0,1,0,114774.35,0,0,5,PLATINUM,629,2025-03-13,2025,3,13,Jueves,437
15617206.0,Trentino,431,Alemania,Hombre,42.0,8,120822.86,2.0,1,0,126153.24,0,0,5,GOLD,712,2025-03-13,2025,3,13,Jueves,437
15603741.0,MacDonnell,719,España,Hombre,40.0,4,128389.12,1.0,1,1,176091.31,0,0,1,DIAMOND,979,2025-03-13,2025,3,13,Jueves,437
15742607.0,Ermakov,850,Alemania,Hombre,36.0,7,102800.72,1.0,1,1,87352.43,0,0,1,DIAMOND,471,2025-03-13,2025,3,13,Jueves,437
15747821.0,K?,554,Alemania,Mujer,31.0,6,135470.9,1.0,1,0,107074.81,0,0,3,DIAMOND,382,2025-03-13,2025,3,13,Jueves,437
15612043.0,Hammonds,418,Francia,Hombre,36.0,7,90145.04,1.0,1,1,69157.93,0,0,5,SILVER,995,2025-03-13,2025,3,13,Jueves,437
15809558.0,Peppin,715,España,Hombre,31.0,7,0.0,1.0,1,1,149970.59,0,0,1,PLATINUM,707,2025-03-13,2025,3,13,Jueves,437
15803750.0,Ball,750,España,Mujer,33.0,3,161801.47,1.0,0,1,153288.97,1,1,1,PLATINUM,263,2025-03-13,2025,3,13,Jueves,437
,Yeh,766,Alemania,Hombre,37.0,2,99660.13,2.0,0,1,147700.78,0,0,2,GOLD,498,2025-03-13,2025,3,13,Jueves,437
15667392.0,L?,652,España,Mujer,38.0,6,123081.84,2.0,,1,188657.97,0,0,5,PLATINUM,305,2025-03-13,2025,3,13,Jueves,437
15738889.0,Shih,658,Francia,Hombre,42.0,8,102870.93,1.0,0,1,103764.55,1,1,4,PLATINUM,811,2025-03-13,2025,3,13,Jueves,437
15598838.0,Greco,659,Francia,Mujer,37.0,1,151105.68,1.0,1,1,140934.57,0,0,5,SILVER,781,2025-03-14,2025,3,14,Viernes,438
15579109.0,Napolitano,574,Alemania,Hombre,35.0,5,163856.76,1.0,1,1,15118.2,0,0,5,PLATINUM,679,2025-03-14,2025,3,14,Viernes,438
15799042.0,Zaytseva,611,Francia,Hombre,38.0,7,0.0,1.0,1,1,63202.0,0,0,2,DIAMOND,447,2025-03-14,2025,3,14,Viernes,438
15697042.0,Genovesi,738,España,Hombre,35.0,8,127290.61,1.0,1,0,16081.62,0,0,2,SILVER,620,2025-03-14,2025,3,14,Viernes,438
15696605.0,Angelo,571,Francia,Hombre,49.0,4,180614.04,1.0,0,0,523.0,0,0,3,DIAMOND,651,2025-03-14,2025,3,14,Viernes,438
15802274.0,Waters,686,Francia,Mujer,44.0,7,55053.62,1.0,1,0,181757.19,0,0,3,DIAMOND,495,2025-03-14,2025,3,14,Viernes,438
15596808.0,Maclean,679,España,Hombre,33.0,invalid_value,96110.22,1.0,1,0,1173.23,0,0,2,SILVER,681,2025-03-14,2025,3,14,Viernes,438
15705403.0,Seleznyova,617,España,Mujer,46.0,3,106521.49,1.0,0,1,,0,0,4,DIAMOND,693,2025-03-14,2025,3,14,Viernes,438
15732903.0,Fontenot,673,Francia,Hombre,39.0,7,82255.51,2.0,1,0,109545.56,0,0,4,PLATINUM,984,2025-03-14,2025,3,14,Viernes,438
15581968.0,Reid,745,Francia,Mujer,33.0,1,0.0,2.0,1,1,174431.01,0,0,1,DIAMOND,552,2025-03-14,2025,3,14,Viernes,438
15683892.0,Fraser,677,Alemania,Mujer,26.0,3,102395.79,1.0,1,0,119368.99,0,0,3,GOLD,754,2025-03-14,2025,3,14,Viernes,438
15595447.0,Tuan,613,España,Hombre,39.0,8,118201.41,1.0,1,0,23315.59,0,0,1,DIAMOND,333,2025-03-14,2025,3,14,Viernes,438
15569249.0,Howarth,576,Francia,Mujer,55.0,6,44582.07,3.0,0,1,67539.85,1,1,3,GOLD,619,2025-03-14,2025,3,14,Viernes,438
15656188.0,Davis,584,España,Mujer,30.0,5,0.0,2.0,1,1,185201.58,0,0,2,SILVER,564,2025-03-14,2025,3,14,Viernes,438
15689661.0,Gorbunov,663,Francia,Hombre,22.0,,0.0,2.0,0,1,131827.15,invalid_value,0,4,PLATINUM,476,2025-03-14,2025,3,14,Viernes,438
15644934.0,Gentry,466,Francia,Hombre,26.0,9,105522.06,1.0,1,0,10842.46,0,0,4,SILVER,887,2025-03-14,2025,3,14,Viernes,438
15721793.0,Chiu,510,Alemania,Mujer,50.0,7,123936.54,1.0,1,1,23768.01,0,0,5,DIAMOND,769,2025-03-14,2025,3,14,Viernes,438
15687413.0,Sunderland,619,España,Mujer,38.0,6,0.0,2.0,1,1,117616.29,0,0,5,GOLD,968,2025-03-14,2025,3,14,Viernes,438
15761286.0,Fan,696,Alemania,Mujer,66.0,7,119499.42,2.0,1,1,174027.3,0,0,3,PLATINUM,601,2025-03-14,2025,3,14,Viernes,438
15658240.0,Parry,554,Francia,,44.0,9,135814.7,2.0,0,0,115091.38,0,0,4,SILVER,494,2025-03-14,2025,3,14,Viernes,438
15706232.0,Niu,595,Francia,Hombre,52.0,9,0.0,1.0,1,1,106340.66,1,1,4,GOLD,479,2025-03-14,2025,3,14,Viernes,438
15583394.0,Zuyev,659,Alemania,Hombre,39.0,8,106259.63,2.0,1,1,198103.32,0,0,3,PLATINUM,296,2025-03-14,2025,3,14,Viernes,438
15715643.0,Ijendu,662,Francia,Hombre,44.0,8,0.0,2.0,1,1,175314.87,0,0,2,DIAMOND,241,2025-03-14,2025,3,14,Viernes,438
15644856.0,Bird,556,España,Hombre,38.0,2,115463.16,1.0,1,0,150679.65,0,0,,SILVER,350,2025-03-14,2025,3,14,Viernes,438
15785488.0,Palmer,701,España,Mujer,39.0,9,0.0,2.0,invalid_value,1,110043.88,0,0,1,GOLD,693,2025-03-14,2025,3,14,Viernes,438
15711571.0,Y?,587,España,Hombre,42.0,5,120233.83,1.0,1,0,194890.33,0,0,4,PLATINUM,736,2025-03-14,2025,3,14,Viernes,438
15778604.0,Nicholson,571,Francia,Mujer,47.0,7,0.0,2.0,0,0,112366.98,0,0,5,SILVER,489,2025-03-14,2025,3,14,Viernes,438
15751180.0,Adams,539,Francia,Mujer,40.0,7,81132.21,1.0,1,0,167289.82,0,0,5,GOLD,235,2025-03-14,2025,3,14,Viernes,438
15748360.0,Cocci,644,Alemania,Mujer,34.0,10,122196.99,2.0,1,1,182099.71,0,0,4,DIAMOND,530,2025-03-14,2025,3,14,Viernes,438
15770039.0,Kuo,572,Alemania,Hombre,invalid_value,4,112290.22,1.0,,0,49373.97,1,1,5,GOLD,368,2025-03-14,2025,3,14,Viernes,438
15685096.0,Trevisani,753,Francia,Mujer,50.0,4,0.0,2.0,1,1,861.4,0,0,5,PLATINUM,464,2025-03-15,2025,3,15,Sábado,439
15669501.0,Kuo,706,Francia,Hombre,35.0,5,0.0,2.0,1,1,81718.37,0,0,2,SILVER,712,2025-03-15,2025,3,15,Sábado,439
15622631.0,H?,588,Francia,Hombre,44.0,8,154409.74,1.0,1,0,49324.03,1,1,1,DIAMOND,736,2025-03-15,2025,3,15,Sábado,439
15586699.0,Thomson,825,Francia,Hombre,32.0,9,0.0,,0,0,9751.03,0,0,5,invalid_value,583,2025-03-15,2025,3,15,Sábado,439
15702377.0,Knorr,627,España,Hombre,48.0,1,invalid_value,1.0,1,0,78899.22,0,0,5,GOLD,419,2025-03-15,2025,3,15,Sábado,439
15577170.0,Manfrin,532,Francia,Hombre,60.0,5,76705.87,2.0,0,1,13889.73,0,0,5,GOLD,753,2025-03-15,2025,3,15,Sábado,439
15769451.0,Hayes,764,Francia,Mujer,44.0,1,0.0,2.0,1,1,11467.38,0,0,1,PLATINUM,827,2025-03-15,2025,3,15,Sábado,439
15811877.0,Shao,700,Francia,Mujer,36.0,4,0.0,2.0,1,0,130789.15,0,0,2,GOLD,663,2025-03-15,2025,3,15,Sábado,439
15648725.0,Sinclair,660,Francia,Hombre,41.0,3,0.0,2.0,1,1,108665.89,0,,4,DIAMOND,265,2025-03-15,2025,3,15,Sábado,439
15752801.0,Bradshaw,518,Alemania,Hombre,29.0,9,125961.74,2.0,1,0,160303.08,1,1,3,DIAMOND,586,2025-03-15,2025,3,15,Sábado,439
15808175.0,Castiglione,557,Francia,Mujer,39.0,7,49572.73,1.0,1,0,115287.99,1,1,2,SILVER,647,2025-03-15,2025,3,15,Sábado,439
15681342.0,Hurst,639,Francia,Mujer,35.0,1,103015.12,2.0,1,1,139094.12,,0,1,PLATINUM,467,2025-03-15,2025,3,15,Sábado,439
15589210.0,Adamson,557,Francia,,24.0,4,0.0,1.0,0,0,20515.72,0,0,5,GOLD,532,2025-03-15,2025,3,15,Sábado,439
15696826.0,James,633,Francia,Mujer,32.0,,104001.38,1.0,0,1,36642.65,0,0,3,DIAMOND,511,2025-03-15,2025,3,15,Sábado,439
15614962.0,Pavlova,623,España,Mujer,50.0,2,87116.71,1.0,1,1,104382.11,0,0,5,SILVER,970,2025-03-15,2025,3,15,Sábado,439
,Davey,611,Francia,Hombre,68.0,5,82547.11,2.0,1,1,146448.01,0,0,3,GOLD,631,2025-03-15,2025,3,15,Sábado,439
15640074.0,Barrett,666,España,Mujer,47.0,5,0.0,1.0,0,0,166650.9,1,1,3,SILVER,988,2025-03-15,2025,3,15,Sábado,439
15776156.0,Dolgorukova,521,Francia,Hombre,27.0,4,121325.84,1.0,1,1,164223.7,1,1,3,invalid_value,575,2025-03-15,2025,3,15,Sábado,439
15739548.0,Johnson,775,Francia,Hombre,28.0,9,111167.7,1.0,1,0,149331.01,0,0,5,SILVER,684,2025-03-15,2025,3,15,Sábado,439
15662854.0,Manna,681,Alemania,Hombre,48.0,5,139714.4,2.0,0,0,73066.72,0,0,3,GOLD,541,2025-03-15,2025,3,15,Sábado,439
15687688.0,Hou,564,Alemania,Mujer,32.0,10,139875.2,2.0,1,0,invalid_value,0,0,1,SILVER,,2025-03-15,2025,3,15,Sábado,439
15715750.0,Okeke,646,Alemania,Mujer,44.0,2,113063.83,1.0,0,0,53072.49,1,1,3,SILVER,661,2025-03-15,2025,3,15,Sábado,439
invalid_value,,670,Francia,Mujer,50.0,8,138340.06,1.0,0,1,3159.15,0,0,1,SILVER,603,2025-03-15,2025,3,15,Sábado,439
15726466.0,Esposito,751,,Hombre,43.0,1,114974.24,1.0,1,0,125920.54,0,0,2,DIAMOND,907,2025-03-15,2025,3,15,Sábado,439
15660390.0,Boyle,544,Francia,Mujer,33.0,6,0.0,2.0,1,1,124113.04,0,0,4,SILVER,617,2025-03-15,2025,3,15,Sábado,439
15663942.0,Hsiung,639,Francia,Mujer,38.0,5,0.0,2.0,0,0,93716.38,0,0,2,PLATINUM,539,2025-03-15,2025,3,15,Sábado,439
15638610.0,Kennedy,635,Alemania,Mujer,65.0,5,117325.54,1.0,1,0,155799.86,1,1,3,PLATINUM,958,2025-03-15,2025,3,15,Sábado,439
15644446.0,Norton,672,Francia,Mujer,28.0,6,0.0,1.0,0,1,invalid_value,0,0,3,PLATINUM,629,2025-03-15,2025,3,15,Sábado,439
15585892.0,Zakharov,639,Francia,Mujer,35.0,8,0.0,1.0,0,0,164453.98,0,0,4,PLATINUM,535,2025-03-15,2025,3,15,Sábado,439
15609356.0,Chimaraoke,697,Francia,Mujer,25.0,1,0.0,2.0,0,0,87803.32,0,0,2,PLATINUM,851,2025-03-15,2025,3,15,Sábado,439
15803378.0,Small,850,España,Hombre,44.0,8,0.0,2.0,1,1,183617.32,0,0,1,GOLD,783,2025-03-15,2025,3,15,Sábado,439
15599440.0,McGregor,748,Francia,invalid_value,34.0,8,0.0,2.0,1,0,,0,0,,GOLD,932,2025-03-16,2025,3,16,Domingo,440
15692408.0,Brown,463,España,Mujer,35.0,2,0.0,2.0,1,1,1950.93,0,0,2,DIAMOND,803,2025-03-16,2025,3,16,Domingo,440
15683168.0,Frederickson,572,Francia,Mujer,30.0,6,invalid_value,1.0,0,1,175025.27,0,0,3,SILVER,468,2025-03-16,2025,3,16,Domingo,440
15790254.0,Wood,741,España,Hombre,50.0,1,78737.61,1.0,1,1,13018.96,0,0,invalid_value,PLATINUM,261,2025-03-16,2025,3,16,Domingo,440
15767729.0,Smith,646,España,Hombre,25.0,5,182876.88,,1,1,42537.59,1,1,1,GOLD,989,2025-03-16,2025,3,16,Domingo,440
15768600.0,Harris,805,Alemania,Hombre,50.0,9,130023.38,1.0,1,0,62989.82,1,1,2,GOLD,246,2025-03-16,2025,3,16,Domingo,440
15699839.0,Hall,637,Francia,Hombre,36.0,2,152606.82,1.0,1,1,71692.8,0,0,4,SILVER,985,2025-03-16,2025,3,16,Domingo,440
15786237.0,Pickworth,651,Francia,Hombre,28.0,7,0.0,2.0,1,0,823.96,0,0,1,invalid_value,383,2025-03-16,2025,3,16,Domingo,440
15694530.0,Porter,672,Francia,Hombre,28.0,4,167268.98,1.0,1,1,169469.3,0,0,3,DIAMOND,698,2025-03-16,2025,3,16,Domingo,440
15796813.0,Storey,493,,Hombre,54.0,3,167831.88,2.0,1,0,150159.95,1,1,5,PLATINUM,591,2025-03-16,2025,3,16,Domingo,440
15605791.0,Li,524,Alemania,Hombre,29.0,9,144287.6,2.0,1,0,32063.3,0,invalid_value,3,PLATINUM,311,2025-03-16,2025,3,16,Domingo,440
15714087.0,McGill,624,Alemania,Mujer,45.0,5,151855.33,1.0,1,0,68794.15,0,0,5,GOLD,335,2025-03-16,2025,3,16,Domingo,440
15711446.0,Sinclair,569,España,Mujer,51.0,3,0.0,3.0,1,0,75084.96,1,1,2,SILVER,,2025-03-16,2025,3,16,Domingo,440
15588123.0,Horton,677,invalid_value,Mujer,27.0,2,0.0,2.0,0,1,114685.92,0,0,2,PLATINUM,273,2025-03-16,2025,3,16,Domingo,440
15748552.0,Sal,464,Alemania,Hombre,37.0,4,155994.15,1.0,0,0,143665.44,0,invalid_value,4,PLATINUM,772,2025-03-16,2025,3,16,Domingo,440
15618410.0,Murray,718,Alemania,Hombre,26.0,7,147527.03,1.0,0,0,51099.56,0,0,4,PLATINUM,955,2025-03-16,2025,3,16,Domingo,440
15672432.0,Giles,594,Francia,Mujer,53.0,4,0.0,1.0,1,0,5408.74,1,1,2,PLATINUM,985,2025-03-16,2025,3,16,Domingo,440
15610042.0,Brown,574,Francia,Hombre,33.0,8,100267.03,1.0,1,0,103006.27,0,0,2,DIAMOND,949,2025-03-16,2025,3,16,Domingo,440
15580914.0,Okechukwu,478,España,Hombre,48.0,0,83287.05,2.0,0,1,44147.95,1,1,2,GOLD,706,2025-03-16,2025,3,16,Domingo,440
15583680.0,White,invalid_value,España,Hombre,41.0,4,0.0,1.0,0,1,149278.96,0,0,2,PLATINUM,404,2025-03-16,2025,3,16,Domingo,440
15813718.0,Kirillova,651,España,Hombre,45.0,4,0.0,2.0,0,0,193009.21,0,0,4,DIAMOND,344,2025-03-16,2025,3,16,Domingo,440
15767264.0,Lawson,465,Alemania,Hombre,invalid_value,1,117438.17,1.0,0,0,74898.8,,1,2,SILVER,954,2025-03-16,2025,3,16,Domingo,440
15686461.0,Sarratt,558,Francia,Mujer,56.0,7,121235.05,2.0,1,1,116253.1,0,0,4,GOLD,801,2025-03-16,2025,3,16,Domingo,440
15678882.0,Hay,540,Alemania,Hombre,37.0,3,129965.18,1.0,0,0,19374.08,0,0,5,SILVER,502,2025-03-16,2025,3,16,Domingo,440
,Lin,568,Alemania,Hombre,46.0,8,150836.92,1.0,0,0,64516.8,1,1,2,DIAMOND,525,2025-03-16,2025,3,16,Domingo,440
15668679.0,Ozerova,630,invalid_value,Hombre,31.0,0,0.0,2.0,1,1,34475.14,0,0,2,PLATINUM,252,2025-03-16,2025,3,16,Domingo,440
15631685.0,Lambert,523,Alemania,Hombre,60.0,1,163894.35,1.0,0,1,57061.71,0,0,1,DIAMOND,309,2025-03-16,2025,3,16,Domingo,440
15655658.0,Bulgakov,678,Francia,Mujer,48.0,2,0.0,2.0,1,1,32301.88,0,0,2,GOLD,870,2025-03-16,2025,3,16,Domingo,440
15753591.0,He,438,Francia,Hombre,38.0,2,0.0,2.0,1,0,136859.55,0,invalid_value,5,SILVER,416,2025-03-16,2025,3,16,Domingo,440
15617348.0,Uchechukwu,544,Francia,Hombre,44.0,1,0.0,2.0,0,0,69244.24,0,0,2,GOLD,926,2025-03-16,2025,3,16,Domingo,440
15704581.0,Robertson,595,Alemania,Hombre,34.0,2,87967.42,2.0,0,1,156309.52,0,0,5,SILVER,357,2025-03-16,2025,3,16,Domingo,440
15738487.0,Leworthy,678,Francia,Hombre,26.0,3,0.0,2.0,1,0,4989.33,0,0,4,SILVER,694,2025-03-17,2025,3,17,Lunes,441
15648069.0,Onyemachukwu,850,,Mujer,36.0,6,0.0,2.0,1,1,190194.95,0,0,1,GOLD,978,2025-03-17,2025,3,17,Lunes,441
15737627.0,Rivero,589,Alemania,Mujer,20.0,2,121093.29,2.0,1,0,3529.72,0,0,1,GOLD,683,2025-03-17,2025,3,17,Lunes,441
15731586.0,Lai,,España,Mujer,31.0,2,121691.54,2.0,0,0,81778.72,0,0,4,PLATINUM,922,2025-03-17,2025,3,17,Lunes,441
15757467.0,Feng,563,España,Hombre,57.0,6,0.0,2.0,1,1,39297.48,0,0,2,DIAMOND,263,2025-03-17,2025,3,17,Lunes,441
15597709.0,Hornung,602,Francia,Mujer,39.0,6,154121.32,2.0,1,0,176614.86,1,1,5,GOLD,815,2025-03-17,2025,3,17,Lunes,441
invalid_value,Schiavone,591,Francia,invalid_value,29.0,6,0.0,2.0,1,1,108684.65,0,0,3,SILVER,578,2025-03-17,2025,3,17,Lunes,441
15596797.0,Barnet,643,España,Hombre,43.0,1,0.0,2.0,1,1,145764.4,0,0,5,invalid_value,307,2025-03-17,2025,3,17,Lunes,441
15681755.0,Dennys,605,Francia,Mujer,invalid_value,5,0.0,2.0,1,1,42135.28,0,0,3,PLATINUM,765,2025-03-17,2025,3,17,Lunes,441
,Ritchie,755,Alemania,Hombre,43.0,6,165048.5,3.0,1,0,16929.41,1,1,2,SILVER,434,2025-03-17,2025,3,17,Lunes,441
15682860.0,Lo,769,España,Hombre,38.0,6,0.0,2.0,0,,104393.78,0,0,5,PLATINUM,390,2025-03-17,2025,3,17,Lunes,441
15621546.0,Yuriev,620,Francia,Mujer,33.0,9,,1.0,1,1,192717.57,0,0,2,DIAMOND,466,2025-03-17,2025,3,17,Lunes,441
15705918.0,Howarth,725,Francia,Hombre,31.0,8,0.0,2.0,1,1,59650.42,0,0,5,DIAMOND,594,2025-03-17,2025,3,17,Lunes,441
